SpeakerName,Content,Original_Code
A,"I understand your point, but we may need to adjust the deadlines.",p1
B,I want to understand your priorities regarding the price.,qb
B,"Your idea about the budget is reasonable, but let’s refine it.",diff
A,What if we negotiate the price separately?,sim
B,I’m concerned that the scope of work might cause delays.,misc_2
A,"I understand your point, but we may need to adjust the price.",misc_2
B,That won’t work for us unless we revise the timeline.,misc_2
A,Let’s try to find a compromise regarding the resources.,qo
B,How about we adjust the resources based on your needs?,misc
A,What would you propose for the timeline?,qr
B,I’m confident we can resolve the price if we collaborate.,misc
A,"I understand your point, but we may need to adjust the responsibilities.",pt
A,That won’t work for us unless we revise the budget.,in
B,What if we negotiate the price separately?,qp
A,What if we negotiate the price separately?,p1
B,"Your idea about the price is reasonable, but let’s refine it.",om
A,"I understand your point, but we may need to adjust the price.",p1
B,How about we adjust the budget based on your needs?,pt
A,I cannot commit to that unless the responsibilities changes.,int_proc
B,How about we adjust the budget based on your needs?,sim
A,What would you propose for the price?,diff
B,I want to understand your priorities regarding the price.,pm
B,How about we adjust the contract terms based on your needs?,diff
A,I’m confident we can resolve the contract terms if we collaborate.,qb
B,"The responsibilities seems fair, but I’d like your confirmation.",pm
B,"The deadlines seems fair, but I’d like your confirmation.",sim
A,That won’t work for us unless we revise the quality expectations.,pt
B,We should revisit the deadlines before moving forward.,ip
A,"To reach an agreement, we need to settle the timeline.",agr
A,I’m concerned that the delivery schedule might cause delays.,pt
B,I’m concerned that the delivery schedule might cause delays.,qd
A,I’m concerned that the delivery schedule might cause delays.,qd
A,Let’s outline our expectations for the delivery schedule.,qd
B,"I understand your point, but we may need to adjust the contract terms.",qp
A,I’m willing to be flexible if you can meet me halfway on the contract terms.,sb
A,I’m concerned that the resources might cause delays.,misc
B,"From my perspective, the contract terms is the main concern.",cs
B,"I understand your point, but we may need to adjust the resources.",diff
A,"From my perspective, the deadlines is the main concern.",sim
B,How about we adjust the resources based on your needs?,qr
A,I want to understand your priorities regarding the delivery schedule.,pt
B,"If you're open to discussing the price, I think we can make progress.",sf
B,What would you propose for the scope of work?,ib
A,I’m concerned that the delivery schedule might cause delays.,ip
B,I cannot commit to that unless the price changes.,in
A,"The contract terms seems fair, but I’d like your confirmation.",diff
B,"Your idea about the responsibilities is reasonable, but let’s refine it.",qr
A,What would you propose for the price?,sim
B,Let’s outline our expectations for the deadlines.,om
A,What if we negotiate the price separately?,qr
B,I’m willing to be flexible if you can meet me halfway on the budget.,sf
B,"From my perspective, the timeline is the main concern.",ip
A,That won’t work for us unless we revise the deadlines.,p1
A,What would you propose for the deadlines?,in
B,I’m concerned that the price might cause delays.,qr
A,"If you're open to discussing the contract terms, I think we can make progress.",qr
B,"If you're open to discussing the resources, I think we can make progress.",qo
B,I want to understand your priorities regarding the resources.,int_proc
A,I’m willing to be flexible if you can meet me halfway on the resources.,misc_2
B,"From my perspective, the deadlines is the main concern.",coer
A,That won’t work for us unless we revise the budget.,mu
B,I cannot commit to that unless the responsibilities changes.,sim
A,Let’s try to find a compromise regarding the contract terms.,agr
A,"The delivery schedule seems fair, but I’d like your confirmation.",coer
B,Could you clarify what you mean by scope of work?,mu
B,Let’s try to find a compromise regarding the timeline.,misc_2
A,That won’t work for us unless we revise the scope of work.,pt
A,"To reach an agreement, we need to settle the quality expectations.",pt
B,How about we adjust the timeline based on your needs?,sb
A,Let’s outline our expectations for the scope of work.,int_proc
B,"To reach an agreement, we need to settle the price.",misc
B,What if we negotiate the quality expectations separately?,om
A,What if we negotiate the contract terms separately?,agr
B,I’m confident we can resolve the scope of work if we collaborate.,diff
B,Let’s outline our expectations for the delivery schedule.,int_proc
A,I’m willing to be flexible if you can meet me halfway on the resources.,om
A,What if we negotiate the timeline separately?,ir
A,Could you clarify what you mean by responsibilities?,qd
B,Let’s try to find a compromise regarding the timeline.,qd
A,I’m concerned that the contract terms might cause delays.,p1
A,I’m concerned that the quality expectations might cause delays.,ip
B,I want to understand your priorities regarding the contract terms.,ip
A,I’m confident we can resolve the scope of work if we collaborate.,in
A,I cannot commit to that unless the contract terms changes.,coer
B,"To reach an agreement, we need to settle the resources.",os
A,"To reach an agreement, we need to settle the contract terms.",om
B,I’m concerned that the resources might cause delays.,dis
A,We should revisit the contract terms before moving forward.,qr
B,What if we negotiate the price separately?,qd
A,Let’s outline our expectations for the quality expectations.,ir
A,I’m confident we can resolve the contract terms if we collaborate.,misc
B,What if we negotiate the scope of work separately?,misc
A,"I agree with you about the scope of work, but we still have some details to finalize.",misc_2
B,What would you propose for the scope of work?,diff
A,I want to understand your priorities regarding the resources.,sim
B,What if we negotiate the deadlines separately?,cs
A,Could you clarify what you mean by responsibilities?,sf
A,I’m confident we can resolve the delivery schedule if we collaborate.,qp
B,"Your idea about the deadlines is reasonable, but let’s refine it.",os
A,Let’s outline our expectations for the delivery schedule.,misc_2
B,"From my perspective, the quality expectations is the main concern.",pt
A,Could you clarify what you mean by responsibilities?,mu
B,That won’t work for us unless we revise the resources.,cs
A,"The price seems fair, but I’d like your confirmation.",agr
A,I cannot commit to that unless the budget changes.,sf
B,"From my perspective, the delivery schedule is the main concern.",qo
